Fecha;HORA;PAB01_PTR_I02_PV
08/10/2022;9:10:00;1.47638
08/10/2022;9:20:00;1.4918
08/10/2022;9:30:00;1.55072
08/10/2022;9:40:00;1.45096
08/10/2022;9:50:00;1.54395
08/10/2022;10:00:00;1.48695
08/10/2022;10:10:00;1.49701
08/10/2022;10:20:00;1.52596
08/10/2022;10:30:00;1.47234
08/10/2022;10:40:00;1.53007
08/10/2022;10:50:00;1.48607
08/10/2022;11:00:00;1.50428
08/10/2022;11:10:00;1.51172
08/10/2022;11:20:00;1.48109
08/10/2022;11:30:00;2.01866
08/10/2022;11:40:00;3.02733
08/10/2022;11:50:00;4.61602
08/10/2022;12:00:00;5.33264
08/10/2022;12:10:00;5.47288
08/10/2022;12:20:00;5.4902
08/10/2022;12:30:00;5.50126
08/10/2022;12:40:00;5.50656
08/10/2022;12:50:00;5.51135
08/10/2022;13:00:00;5.50983
08/10/2022;13:10:00;5.50416
08/10/2022;13:20:00;5.49422
08/10/2022;13:30:00;5.49886
08/10/2022;13:40:00;5.51112
08/10/2022;13:50:00;5.51843
08/10/2022;14:00:00;5.53207
08/10/2022;14:10:00;5.55145
08/10/2022;14:20:00;5.55607
08/10/2022;14:30:00;5.5446
08/10/2022;14:40:00;5.5351
08/10/2022;14:50:00;5.52817
08/10/2022;15:00:00;5.52589
08/10/2022;15:10:00;5.53076
08/10/2022;15:20:00;5.53652
08/10/2022;15:30:00;5.54121
08/10/2022;15:40:00;5.5431
08/10/2022;15:50:00;5.54026
08/10/2022;16:00:00;5.51589
08/10/2022;16:10:00;5.50293
08/10/2022;16:20:00;5.50518
08/10/2022;16:30:00;5.48151
08/10/2022;16:40:00;5.46537
08/10/2022;16:50:00;5.46758
08/10/2022;17:00:00;5.4589
08/10/2022;17:10:00;5.44879
08/10/2022;17:20:00;5.45006
08/10/2022;17:30:00;5.50204
08/10/2022;17:40:00;5.52735
08/10/2022;17:50:00;5.53823
08/10/2022;18:00:00;5.54454
08/10/2022;18:10:00;5.54844
08/10/2022;18:20:00;5.55483
08/10/2022;18:30:00;5.57362
08/10/2022;18:40:00;5.57763
08/10/2022;18:50:00;5.57628
08/10/2022;19:00:00;5.56548
08/10/2022;19:10:00;5.56536
08/10/2022;19:20:00;5.58297
08/10/2022;19:30:00;5.59114
08/10/2022;19:40:00;5.58087
08/10/2022;19:50:00;5.57406
08/10/2022;20:00:00;5.00335
08/10/2022;20:10:00;1.8147
08/10/2022;20:20:00;1.33325
08/10/2022;20:30:00;1.82953
08/10/2022;20:40:00;1.434
08/10/2022;20:50:00;1.6863
08/10/2022;21:00:00;1.59183
08/10/2022;21:10:00;1.5518
08/10/2022;21:20:00;1.66642
08/10/2022;21:30:00;1.51657
08/10/2022;21:40:00;1.63429
08/10/2022;21:50:00;1.57119
08/10/2022;22:00:00;1.58006
08/10/2022;22:10:00;1.6053
08/10/2022;22:20:00;1.54146
08/10/2022;22:30:00;2.4495
08/10/2022;22:40:00;3.64231
08/10/2022;22:50:00;5.14046
08/10/2022;23:00:00;5.47999
08/10/2022;23:10:00;5.51614
08/10/2022;23:20:00;5.50151
08/10/2022;23:30:00;5.46472
08/10/2022;23:40:00;5.45368
08/10/2022;23:50:00;5.45538
09/10/2022;0:00:00;5.48442
09/10/2022;0:10:00;5.48799
09/10/2022;0:20:00;5.48344
09/10/2022;0:30:00;5.45685
09/10/2022;0:40:00;5.44386
09/10/2022;0:50:00;5.4569
09/10/2022;1:00:00;5.48062
09/10/2022;1:10:00;5.48757
09/10/2022;1:20:00;5.48241
09/10/2022;1:30:00;5.47826
09/10/2022;1:40:00;5.47863
09/10/2022;1:50:00;5.47642
09/10/2022;2:00:00;5.49399
09/10/2022;2:10:00;5.49997
09/10/2022;2:20:00;5.50942
09/10/2022;2:30:00;5.54084
09/10/2022;2:40:00;5.56259
09/10/2022;2:50:00;5.56729
09/10/2022;3:00:00;5.54308
09/10/2022;3:10:00;5.535
09/10/2022;3:20:00;5.5211
09/10/2022;3:30:00;5.49603
09/10/2022;3:40:00;4.73379
09/10/2022;3:50:00;1.91467
09/10/2022;4:00:00;1.24277
09/10/2022;4:10:00;1.77193
09/10/2022;4:20:00;2.45079
09/10/2022;4:30:00;4.35948
09/10/2022;4:40:00;5.39285
09/10/2022;4:50:00;5.7846
09/10/2022;5:00:00;5.958
09/10/2022;5:10:00;6.02995
09/10/2022;5:20:00;6.05227
09/10/2022;5:30:00;6.04501
09/10/2022;5:40:00;6.03047
09/10/2022;5:50:00;6.0127
09/10/2022;6:00:00;5.96439
09/10/2022;6:10:00;5.94483
09/10/2022;6:20:00;5.93436
09/10/2022;6:30:00;5.87047
09/10/2022;6:40:00;5.82827
09/10/2022;6:50:00;5.79348
09/10/2022;7:00:00;5.76282
09/10/2022;7:10:00;5.74548
09/10/2022;7:20:00;5.77518
09/10/2022;7:30:00;5.86997
09/10/2022;7:40:00;5.91165
09/10/2022;7:50:00;5.92729
09/10/2022;8:00:00;5.94339
09/10/2022;8:10:00;5.95671
09/10/2022;8:20:00;5.99879
09/10/2022;8:30:00;5.98413
09/10/2022;8:40:00;5.89993
09/10/2022;8:50:00;5.85631
09/10/2022;9:00:00;5.83724
09/10/2022;9:10:00;5.83222
09/10/2022;9:20:00;5.83001
09/10/2022;9:30:00;5.85511
09/10/2022;9:40:00;5.86578
09/10/2022;9:50:00;5.85801
09/10/2022;10:00:00;5.86587
09/10/2022;10:10:00;5.87021
09/10/2022;10:20:00;5.8625
09/10/2022;10:30:00;5.8468
09/10/2022;10:40:00;5.79686
09/10/2022;10:50:00;5.77263
09/10/2022;11:00:00;5.76852
09/10/2022;11:10:00;5.75605
09/10/2022;11:20:00;5.74289
09/10/2022;11:30:00;5.76645
09/10/2022;11:40:00;5.80281
09/10/2022;11:50:00;5.81132
09/10/2022;12:00:00;5.78685
09/10/2022;12:10:00;5.77941
09/10/2022;12:20:00;5.80853
09/10/2022;12:30:00;5.8368
09/10/2022;12:40:00;5.8644
09/10/2022;12:50:00;5.87384
09/10/2022;13:00:00;5.88211
09/10/2022;13:10:00;5.88648
09/10/2022;13:20:00;5.88267
09/10/2022;13:30:00;5.86701
09/10/2022;13:40:00;5.84822
09/10/2022;13:50:00;5.84124
09/10/2022;14:00:00;5.83273
09/10/2022;14:10:00;5.83051
09/10/2022;14:20:00;5.83037
09/10/2022;14:30:00;5.8374
09/10/2022;14:40:00;5.85039
09/10/2022;14:50:00;5.85216
09/10/2022;15:00:00;5.85424
09/10/2022;15:10:00;5.85721
09/10/2022;15:20:00;5.85809
09/10/2022;15:30:00;5.88318
09/10/2022;15:40:00;5.91939
09/10/2022;15:50:00;5.93463
09/10/2022;16:00:00;5.94563
09/10/2022;16:10:00;5.95685
09/10/2022;16:20:00;5.96017
09/10/2022;16:30:00;5.94686
09/10/2022;16:40:00;5.94597
09/10/2022;16:50:00;5.96029
09/10/2022;17:00:00;5.96865
09/10/2022;17:10:00;5.95298
09/10/2022;17:20:00;5.93697
09/10/2022;17:30:00;5.92212
09/10/2022;17:40:00;5.91435
09/10/2022;17:50:00;5.90987
09/10/2022;18:00:00;5.89121
09/10/2022;18:10:00;5.88137
09/10/2022;18:20:00;5.8838
09/10/2022;18:30:00;5.89222
09/10/2022;18:40:00;5.9043
09/10/2022;18:50:00;5.90785
09/10/2022;19:00:00;5.90723
09/10/2022;19:10:00;5.9085
09/10/2022;19:20:00;5.91293
09/10/2022;19:30:00;5.85182
09/10/2022;19:40:00;5.80203
09/10/2022;19:50:00;5.78289
09/10/2022;20:00:00;5.78614
09/10/2022;20:10:00;5.78231
09/10/2022;20:20:00;5.74418
09/10/2022;20:30:00;5.0753
09/10/2022;20:40:00;4.45739
09/10/2022;20:50:00;4.12691
09/10/2022;21:00:00;3.93301
09/10/2022;21:10:00;3.81943
09/10/2022;21:20:00;3.76211
09/10/2022;21:30:00;3.67806
09/10/2022;21:40:00;3.58102
09/10/2022;21:50:00;3.5351
09/10/2022;22:00:00;3.51991
09/10/2022;22:10:00;3.53506
09/10/2022;22:20:00;3.53571
09/10/2022;22:30:00;3.53772
09/10/2022;22:40:00;3.53545
09/10/2022;22:50:00;3.52154
09/10/2022;23:00:00;3.50723
09/10/2022;23:10:00;3.47141
09/10/2022;23:20:00;3.46154
09/10/2022;23:30:00;3.5733
09/10/2022;23:40:00;3.71801
09/10/2022;23:50:00;3.82322
10/10/2022;0:00:00;3.90726
10/10/2022;0:10:00;3.97547
10/10/2022;0:20:00;4.00779
10/10/2022;0:30:00;4.00056
10/10/2022;0:40:00;3.99984
10/10/2022;0:50:00;3.98955
10/10/2022;1:00:00;4.63971
10/10/2022;1:10:00;5.37856
10/10/2022;1:20:00;5.64873
10/10/2022;1:30:00;5.71052
10/10/2022;1:40:00;5.72002
10/10/2022;1:50:00;5.72568
10/10/2022;2:00:00;5.72006
10/10/2022;2:10:00;5.71174
10/10/2022;2:20:00;5.71061
10/10/2022;2:30:00;5.74608
10/10/2022;2:40:00;5.77521
10/10/2022;2:50:00;5.78635
10/10/2022;3:00:00;5.78626
10/10/2022;3:10:00;5.09201
10/10/2022;3:20:00;4.49784
10/10/2022;3:30:00;4.19863
10/10/2022;3:40:00;4.03988
10/10/2022;3:50:00;3.94518
10/10/2022;4:00:00;3.9008
10/10/2022;4:10:00;3.87544
10/10/2022;4:20:00;3.87644
10/10/2022;4:30:00;3.93388
10/10/2022;4:40:00;3.97107
10/10/2022;4:50:00;3.98866
10/10/2022;5:00:00;4.00103
10/10/2022;5:10:00;4.00358
10/10/2022;5:20:00;4.02747
10/10/2022;5:30:00;4.04255
10/10/2022;5:40:00;4.04778
10/10/2022;5:50:00;4.04008
10/10/2022;6:00:00;4.02121
10/10/2022;6:10:00;4.00224
10/10/2022;6:20:00;4.00256
10/10/2022;6:30:00;3.95705
10/10/2022;6:40:00;3.91438
10/10/2022;6:50:00;3.88779
10/10/2022;7:00:00;3.85443
10/10/2022;7:10:00;3.83499
10/10/2022;7:20:00;3.82823
10/10/2022;7:30:00;3.8249
10/10/2022;7:40:00;3.82079
10/10/2022;7:50:00;3.82824
10/10/2022;8:00:00;3.86974
10/10/2022;8:10:00;3.89206
10/10/2022;8:20:00;3.90516
10/10/2022;8:30:00;3.9608
10/10/2022;8:40:00;4.03156
10/10/2022;8:50:00;4.08336
10/10/2022;9:00:00;4.10276
10/10/2022;9:10:00;4.1093
10/10/2022;9:20:00;4.11436
10/10/2022;9:30:00;4.11701
10/10/2022;9:40:00;4.09387
10/10/2022;9:50:00;4.07351
10/10/2022;10:00:00;4.03251
10/10/2022;10:10:00;3.96409
10/10/2022;10:20:00;3.92354
10/10/2022;10:30:00;3.87961
10/10/2022;10:40:00;3.81611
10/10/2022;10:50:00;3.77304
10/10/2022;11:00:00;3.74189
10/10/2022;11:10:00;3.71951
10/10/2022;11:20:00;3.70419
10/10/2022;11:30:00;3.74941
10/10/2022;11:40:00;3.83046
10/10/2022;11:50:00;3.8712
10/10/2022;12:00:00;3.89156
10/10/2022;12:10:00;3.90168
10/10/2022;12:20:00;3.90758
10/10/2022;12:30:00;3.90505
10/10/2022;12:40:00;3.88173
10/10/2022;12:50:00;3.85754
10/10/2022;13:00:00;3.8377
10/10/2022;13:10:00;3.82758
10/10/2022;13:20:00;3.81976
10/10/2022;13:30:00;3.81521
10/10/2022;13:40:00;3.80989
10/10/2022;13:50:00;3.80655
10/10/2022;14:00:00;3.80507
10/10/2022;14:10:00;3.80378
10/10/2022;14:20:00;3.80579
10/10/2022;14:30:00;3.88961
10/10/2022;14:40:00;4.92454
10/10/2022;14:50:00;5.55327
10/10/2022;15:00:00;5.79044
10/10/2022;15:10:00;5.88817
10/10/2022;15:20:00;5.93095
10/10/2022;15:30:00;5.94369
10/10/2022;15:40:00;5.94884
10/10/2022;15:50:00;5.95089
10/10/2022;16:00:00;5.97351
10/10/2022;16:10:00;5.98544
10/10/2022;16:20:00;5.9833
10/10/2022;16:30:00;5.95342
10/10/2022;16:40:00;5.92262
10/10/2022;16:50:00;5.91239
10/10/2022;17:00:00;5.90673
10/10/2022;17:10:00;5.90141
10/10/2022;17:20:00;5.90339
10/10/2022;17:30:00;5.90931
10/10/2022;17:40:00;5.91421
10/10/2022;17:50:00;5.91616
10/10/2022;18:00:00;5.9246
10/10/2022;18:10:00;5.93376
10/10/2022;18:20:00;5.94096
10/10/2022;18:30:00;5.94871
10/10/2022;18:40:00;5.44689
10/10/2022;18:50:00;4.78997
10/10/2022;19:00:00;4.36173
10/10/2022;19:10:00;4.10405
10/10/2022;19:20:00;3.97935
10/10/2022;19:30:00;3.91352
10/10/2022;19:40:00;3.86583
10/10/2022;19:50:00;3.82376
10/10/2022;20:00:00;3.78902
10/10/2022;20:10:00;3.76309
10/10/2022;20:20:00;3.74413
10/10/2022;20:30:00;3.74002
10/10/2022;20:40:00;3.73575
10/10/2022;20:50:00;3.72846
10/10/2022;21:00:00;3.73286
10/10/2022;21:10:00;3.73785
10/10/2022;21:20:00;3.74214
10/10/2022;21:30:00;3.76058
10/10/2022;21:40:00;3.77118
10/10/2022;21:50:00;3.77898
10/10/2022;22:00:00;3.78995
10/10/2022;22:10:00;3.79821
10/10/2022;22:20:00;3.80174
10/10/2022;22:30:00;3.80523
10/10/2022;22:40:00;3.7985
10/10/2022;22:50:00;3.79316
10/10/2022;23:00:00;3.74329
10/10/2022;23:10:00;3.70705
10/10/2022;23:20:00;3.68375
10/10/2022;23:30:00;3.70276
10/10/2022;23:40:00;3.72349
10/10/2022;23:50:00;3.74269
11/10/2022;0:00:00;3.77702
11/10/2022;0:10:00;3.78509
11/10/2022;0:20:00;3.78219
11/10/2022;0:30:00;3.71517
11/10/2022;0:40:00;3.6604
11/10/2022;0:50:00;3.63064
11/10/2022;1:00:00;3.64473
11/10/2022;1:10:00;3.65355
11/10/2022;1:20:00;3.66261
11/10/2022;1:30:00;3.67979
11/10/2022;1:40:00;3.70347
11/10/2022;1:50:00;3.73957
11/10/2022;2:00:00;3.76496
11/10/2022;2:10:00;3.78106
11/10/2022;2:20:00;3.78912
11/10/2022;2:30:00;3.78827
11/10/2022;2:40:00;3.77622
11/10/2022;2:50:00;3.7587
11/10/2022;3:00:00;3.75266
11/10/2022;3:10:00;3.75013
11/10/2022;3:20:00;3.74828
11/10/2022;3:30:00;3.75791
11/10/2022;3:40:00;3.76632
11/10/2022;3:50:00;3.77472
11/10/2022;4:00:00;3.7809
11/10/2022;4:10:00;3.78359
11/10/2022;4:20:00;3.78056
11/10/2022;4:30:00;3.76489
11/10/2022;4:40:00;3.75343
11/10/2022;4:50:00;3.74335
11/10/2022;5:00:00;3.75156
11/10/2022;5:10:00;3.76151
11/10/2022;5:20:00;3.75917
11/10/2022;5:30:00;3.6914
11/10/2022;5:40:00;3.63235
11/10/2022;5:50:00;3.60313
11/10/2022;6:00:00;3.60204
11/10/2022;6:10:00;3.61106
11/10/2022;6:20:00;3.61512
11/10/2022;6:30:00;3.62657
11/10/2022;6:40:00;3.63857
11/10/2022;6:50:00;3.64389
11/10/2022;7:00:00;3.64655
11/10/2022;7:10:00;3.64734
11/10/2022;7:20:00;3.65227
11/10/2022;7:30:00;3.66365
11/10/2022;7:40:00;3.67414
11/10/2022;7:50:00;3.68333
11/10/2022;8:00:00;3.70735
11/10/2022;8:10:00;2.88649
11/10/2022;8:20:00;1.48121
11/10/2022;8:30:00;1.59697
11/10/2022;8:40:00;1.67732
11/10/2022;8:50:00;1.51281
11/10/2022;9:00:00;1.67144
11/10/2022;9:10:00;1.56465
11/10/2022;9:20:00;1.58385
11/10/2022;9:30:00;1.60547
11/10/2022;9:40:00;1.55329
11/10/2022;9:50:00;2.77556
11/10/2022;10:00:00;3.36893
11/10/2022;10:10:00;3.61864
11/10/2022;10:20:00;3.72251
11/10/2022;10:30:00;3.78501
11/10/2022;10:40:00;3.92901
11/10/2022;10:50:00;4.96
11/10/2022;11:00:00;5.44422
11/10/2022;11:10:00;5.58738
11/10/2022;11:20:00;5.6411
11/10/2022;11:30:00;5.66723
11/10/2022;11:40:00;5.68205
11/10/2022;11:50:00;5.69052
11/10/2022;12:00:00;5.70592
11/10/2022;12:10:00;5.81099
11/10/2022;12:20:00;5.87066
11/10/2022;12:30:00;5.89675
11/10/2022;12:40:00;5.90473
11/10/2022;12:50:00;5.90727
11/10/2022;13:00:00;5.90782
11/10/2022;13:10:00;5.92361
11/10/2022;13:20:00;5.93431
11/10/2022;13:30:00;5.9417
11/10/2022;13:40:00;5.95141
11/10/2022;13:50:00;5.95518
11/10/2022;14:00:00;5.95807
11/10/2022;14:10:00;5.96035
11/10/2022;14:20:00;5.9592
11/10/2022;14:30:00;5.94687
11/10/2022;14:40:00;5.93326
11/10/2022;14:50:00;5.92541
11/10/2022;15:00:00;5.9218
11/10/2022;15:10:00;5.92371
11/10/2022;15:20:00;5.92242
11/10/2022;15:30:00;5.90779
11/10/2022;15:40:00;5.88905
11/10/2022;15:50:00;5.88432
11/10/2022;16:00:00;5.88024
11/10/2022;16:10:00;5.88095
11/10/2022;16:20:00;5.88415
11/10/2022;16:30:00;5.8447
11/10/2022;16:40:00;5.72834
11/10/2022;16:50:00;5.66419
11/10/2022;17:00:00;5.63645
11/10/2022;17:10:00;5.61852
11/10/2022;17:20:00;5.62216
11/10/2022;17:30:00;5.62902
11/10/2022;17:40:00;5.64543
11/10/2022;17:50:00;5.64989
11/10/2022;18:00:00;5.65004
11/10/2022;18:10:00;5.6435
11/10/2022;18:20:00;5.65084
11/10/2022;18:30:00;5.63441
11/10/2022;18:40:00;5.62647
11/10/2022;18:50:00;5.62751
11/10/2022;19:00:00;5.62894
11/10/2022;19:10:00;5.62626
11/10/2022;19:20:00;5.44623
11/10/2022;19:30:00;4.65051
11/10/2022;19:40:00;4.25447
11/10/2022;19:50:00;4.01172
11/10/2022;20:00:00;3.87168
11/10/2022;20:10:00;3.79909
11/10/2022;20:20:00;3.75624
11/10/2022;20:30:00;3.74439
11/10/2022;20:40:00;3.72379
11/10/2022;20:50:00;3.70544
11/10/2022;21:00:00;3.68371
11/10/2022;21:10:00;3.66955
11/10/2022;21:20:00;3.656
11/10/2022;21:30:00;3.65095
11/10/2022;21:40:00;3.65216
11/10/2022;21:50:00;3.65027
11/10/2022;22:00:00;3.65537
11/10/2022;22:10:00;3.66182
11/10/2022;22:20:00;3.66169
11/10/2022;22:30:00;3.69872
11/10/2022;22:40:00;3.73237
11/10/2022;22:50:00;3.74744
11/10/2022;23:00:00;3.77381
11/10/2022;23:10:00;3.79155
11/10/2022;23:20:00;3.80797
11/10/2022;23:30:00;3.82233
11/10/2022;23:40:00;3.82488
11/10/2022;23:50:00;3.82309
12/10/2022;0:00:00;3.81138
12/10/2022;0:10:00;3.7873
12/10/2022;0:20:00;3.90699
12/10/2022;0:30:00;4.89038
12/10/2022;0:40:00;5.3846
12/10/2022;0:50:00;5.57952
12/10/2022;1:00:00;5.66932
12/10/2022;1:10:00;5.7061
12/10/2022;1:20:00;5.71748
12/10/2022;1:30:00;5.72063
12/10/2022;1:40:00;5.71901
12/10/2022;1:50:00;5.72384
12/10/2022;2:00:00;5.74459
12/10/2022;2:10:00;5.76153
12/10/2022;2:20:00;5.76679
12/10/2022;2:30:00;5.7676
12/10/2022;2:40:00;5.76623
12/10/2022;2:50:00;5.75586
12/10/2022;3:00:00;5.7413
12/10/2022;3:10:00;5.73068
12/10/2022;3:20:00;5.72469
12/10/2022;3:30:00;5.72427
12/10/2022;3:40:00;5.72635
12/10/2022;3:50:00;5.72818
12/10/2022;4:00:00;5.73522
12/10/2022;4:10:00;5.74791
12/10/2022;4:20:00;5.75727
12/10/2022;4:30:00;5.77759
12/10/2022;4:40:00;5.78313
12/10/2022;4:50:00;5.78568
12/10/2022;5:00:00;5.7781
12/10/2022;5:10:00;5.76986
12/10/2022;5:20:00;5.7904
12/10/2022;5:30:00;5.8158
12/10/2022;5:40:00;5.81963
12/10/2022;5:50:00;5.82113
12/10/2022;6:00:00;5.84984
12/10/2022;6:10:00;5.86087
12/10/2022;6:20:00;5.87113
12/10/2022;6:30:00;5.88502
12/10/2022;6:40:00;5.90251
12/10/2022;6:50:00;5.91746
12/10/2022;7:00:00;5.92121
12/10/2022;7:10:00;5.92393
12/10/2022;7:20:00;5.92026
12/10/2022;7:30:00;5.82559
12/10/2022;7:40:00;5.76813
12/10/2022;7:50:00;5.74192
12/10/2022;8:00:00;5.71776
12/10/2022;8:10:00;5.69888
12/10/2022;8:20:00;5.69385
12/10/2022;8:30:00;5.69974
12/10/2022;8:40:00;5.75074
12/10/2022;8:50:00;5.77964
12/10/2022;9:00:00;5.24642
12/10/2022;9:10:00;4.60617
12/10/2022;9:20:00;4.28589
12/10/2022;9:30:00;4.05542
12/10/2022;9:40:00;3.57926
12/10/2022;9:50:00;1.76719
12/10/2022;10:00:00;1.41571
12/10/2022;10:10:00;1.73865
12/10/2022;10:20:00;1.48764
12/10/2022;10:30:00;1.64639
12/10/2022;10:40:00;1.62299
12/10/2022;10:50:00;1.54684
12/10/2022;11:00:00;1.67367
12/10/2022;11:10:00;1.54271
12/10/2022;11:20:00;1.62761
12/10/2022;11:30:00;1.59636
12/10/2022;11:40:00;1.56625
12/10/2022;11:50:00;1.63319
12/10/2022;12:00:00;1.55187
12/10/2022;12:10:00;1.61224
12/10/2022;12:20:00;1.58038
12/10/2022;12:30:00;1.56608
12/10/2022;12:40:00;1.9044
12/10/2022;12:50:00;3.70968
12/10/2022;13:00:00;5.08673
12/10/2022;13:10:00;5.34883
12/10/2022;13:20:00;5.38405
12/10/2022;13:30:00;5.39099
12/10/2022;13:40:00;5.41004
12/10/2022;13:50:00;5.41872
12/10/2022;14:00:00;5.42538
12/10/2022;14:10:00;5.42648
12/10/2022;14:20:00;5.41729
12/10/2022;14:30:00;5.40605
12/10/2022;14:40:00;5.40626
12/10/2022;14:50:00;5.41169
12/10/2022;15:00:00;5.45629
12/10/2022;15:10:00;5.48625
12/10/2022;15:20:00;5.49683
12/10/2022;15:30:00;5.45196
12/10/2022;15:40:00;5.42297
12/10/2022;15:50:00;5.41386
12/10/2022;16:00:00;5.40138
12/10/2022;16:10:00;5.39867
12/10/2022;16:20:00;5.41088
12/10/2022;16:30:00;5.45777
12/10/2022;16:40:00;5.48075
12/10/2022;16:50:00;5.48128
12/10/2022;17:00:00;5.47359
12/10/2022;17:10:00;5.47052
12/10/2022;17:20:00;5.47322
12/10/2022;17:30:00;5.47376
12/10/2022;17:40:00;5.47994
12/10/2022;17:50:00;5.48856
12/10/2022;18:00:00;5.43884
12/10/2022;18:10:00;4.04771
12/10/2022;18:20:00;1.48888
12/10/2022;18:30:00;1.47852
12/10/2022;18:40:00;1.74511
12/10/2022;18:50:00;2.04011
12/10/2022;19:00:00;3.14939
12/10/2022;19:10:00;3.48272
12/10/2022;19:20:00;3.57709
12/10/2022;19:30:00;3.64274
12/10/2022;19:40:00;3.7091
12/10/2022;19:50:00;3.7401
12/10/2022;20:00:00;3.72899
12/10/2022;20:10:00;3.71935
12/10/2022;20:20:00;3.71366
12/10/2022;20:30:00;3.70365
12/10/2022;20:40:00;3.70036
12/10/2022;20:50:00;3.69622
12/10/2022;21:00:00;3.73934
12/10/2022;21:10:00;3.77214
12/10/2022;21:20:00;3.78671
12/10/2022;21:30:00;3.75266
12/10/2022;21:40:00;3.7135
12/10/2022;21:50:00;3.69662
12/10/2022;22:00:00;3.68912
12/10/2022;22:10:00;3.68441
12/10/2022;22:20:00;3.67706
12/10/2022;22:30:00;3.674
12/10/2022;22:40:00;3.67801
12/10/2022;22:50:00;3.67422
12/10/2022;23:00:00;3.67181
12/10/2022;23:10:00;3.66718
12/10/2022;23:20:00;3.66669
12/10/2022;23:30:00;3.66363
12/10/2022;23:40:00;3.65668
12/10/2022;23:50:00;3.64812
13/10/2022;0:00:00;3.62648
13/10/2022;0:10:00;3.59675
13/10/2022;0:20:00;3.57628
13/10/2022;0:30:00;3.56217
13/10/2022;0:40:00;3.55324
13/10/2022;0:50:00;3.5504
13/10/2022;1:00:00;3.53908
13/10/2022;1:10:00;3.52919
13/10/2022;1:20:00;3.51944
13/10/2022;1:30:00;3.48627
13/10/2022;1:40:00;3.47395
13/10/2022;1:50:00;3.47215
13/10/2022;2:00:00;3.47768
13/10/2022;2:10:00;3.4835
13/10/2022;2:20:00;3.48561
13/10/2022;2:30:00;3.48217
13/10/2022;2:40:00;3.47706
13/10/2022;2:50:00;3.47177
13/10/2022;3:00:00;3.46619
13/10/2022;3:10:00;3.46848
13/10/2022;3:20:00;3.48093
13/10/2022;3:30:00;3.49956
13/10/2022;3:40:00;3.50895
13/10/2022;3:50:00;3.51373
13/10/2022;4:00:00;3.50279
13/10/2022;4:10:00;3.49565
13/10/2022;4:20:00;3.49195
13/10/2022;4:30:00;3.48369
13/10/2022;4:40:00;3.47633
13/10/2022;4:50:00;3.47837
13/10/2022;5:00:00;3.48085
13/10/2022;5:10:00;3.47351
13/10/2022;5:20:00;3.47262
13/10/2022;5:30:00;3.47339
13/10/2022;5:40:00;3.47076
13/10/2022;5:50:00;3.47252
13/10/2022;6:00:00;3.47238
13/10/2022;6:10:00;3.47325
13/10/2022;6:20:00;3.47562
13/10/2022;6:30:00;3.47692
13/10/2022;6:40:00;3.4733
13/10/2022;6:50:00;3.47224
13/10/2022;7:00:00;3.46091
13/10/2022;7:10:00;3.45331
13/10/2022;7:20:00;3.45316
13/10/2022;7:30:00;3.47609
13/10/2022;7:40:00;3.49769
13/10/2022;7:50:00;3.50942
13/10/2022;8:00:00;3.51859
13/10/2022;8:10:00;3.52722
13/10/2022;8:20:00;3.56434
13/10/2022;8:30:00;3.62281
13/10/2022;8:40:00;3.6768
13/10/2022;8:50:00;3.70283
13/10/2022;9:00:00;3.71729
13/10/2022;9:10:00;3.72633
13/10/2022;9:20:00;3.73
13/10/2022;9:30:00;3.47631
13/10/2022;9:40:00;1.81855
13/10/2022;9:50:00;1.377
13/10/2022;10:00:00;2.4799
13/10/2022;10:10:00;3.34417
13/10/2022;10:20:00;3.59888
13/10/2022;10:30:00;3.80072
13/10/2022;10:40:00;4.86748
13/10/2022;10:50:00;5.51067
13/10/2022;11:00:00;5.81322
13/10/2022;11:10:00;5.9293
13/10/2022;11:20:00;5.96794
13/10/2022;11:30:00;5.9838
13/10/2022;11:40:00;5.99481
13/10/2022;11:50:00;5.9985
13/10/2022;12:00:00;6.00671
13/10/2022;12:10:00;6.01398
13/10/2022;12:20:00;6.01841
13/10/2022;12:30:00;6.01973
13/10/2022;12:40:00;6.0195
13/10/2022;12:50:00;6.01598
13/10/2022;13:00:00;6.01463
13/10/2022;13:10:00;6.0161
13/10/2022;13:20:00;6.0142
13/10/2022;13:30:00;6.01306
13/10/2022;13:40:00;6.01156
13/10/2022;13:50:00;6.01294
13/10/2022;14:00:00;6.01431
13/10/2022;14:10:00;6.01536
13/10/2022;14:20:00;6.0146
13/10/2022;14:30:00;6.00998
13/10/2022;14:40:00;6.00953
13/10/2022;14:50:00;6.01009
13/10/2022;15:00:00;6.0092
13/10/2022;15:10:00;6.00904
13/10/2022;15:20:00;6.00945
13/10/2022;15:30:00;6.00818
13/10/2022;15:40:00;6.00641
13/10/2022;15:50:00;6.00584
13/10/2022;16:00:00;6.00584
13/10/2022;16:10:00;6.00788
13/10/2022;16:20:00;6.01508
13/10/2022;16:30:00;5.749
13/10/2022;16:40:00;5.05348
13/10/2022;16:50:00;4.64013
13/10/2022;17:00:00;4.21486
13/10/2022;17:10:00;3.88792
13/10/2022;17:20:00;3.70605
13/10/2022;17:30:00;3.62123
13/10/2022;17:40:00;3.58107
13/10/2022;17:50:00;3.55576
13/10/2022;18:00:00;3.54257
13/10/2022;18:10:00;3.53121
13/10/2022;18:20:00;3.52803
